ts,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
unknown,0.37805054,0.7031929,-1.6516424e-07,0.32858366,0.6663973,0.002948356,0.29879233,0.60512215,0.008594565,0.27802896,0.5547537,0.008682882,0.2537442,0.51763874,0.009422377,0.3355263,0.53541166,0.043489557,0.31373602,0.4854379,0.039123815,0.29201582,0.4671309,0.027362984,0.2721484,0.45782286,0.019204417,0.3569877,0.52397054,0.03412207,0.33943516,0.4627534,0.030692061,0.31675205,0.43881646,0.018264977,0.2944622,0.43415502,0.00999618,0.37837917,0.5231193,0.020311115,0.36648127,0.4568569,0.014435,0.34299287,0.43209666,0.0060732285,0.3206327,0.42774752,0.0017096237,0.40053982,0.52849245,0.0053586783,0.39137065,0.46809256,9.596187e-05,0.37100863,0.4420233,-0.0033916067,0.34977654,0.43227535,-0.0048910375
unknown,0.37799987,0.7030581,-1.6284297e-07,0.32865676,0.66690886,0.0022370173,0.2987165,0.6056659,0.007434832,0.2779859,0.5550704,0.0072943643,0.25382942,0.517956,0.007853011,0.33519515,0.53559273,0.041787967,0.31365028,0.48530513,0.03701003,0.29224408,0.4668176,0.025144298,0.27260497,0.45733392,0.016958185,0.35682547,0.5240524,0.03280127,0.33938357,0.46268296,0.02904193,0.3169892,0.4385785,0.016705843,0.29489166,0.43373394,0.008530069,0.37833232,0.52318025,0.019408848,0.36651888,0.45704466,0.013421964,0.34340793,0.43217438,0.0052478644,0.32128537,0.42764422,0.0010075762,0.40056756,0.5287139,0.0048307967,0.3917019,0.46872696,-0.00043929848,0.3716637,0.4425159,-0.0038480447,0.3506245,0.43254906,-0.005282212
unknown,0.37818012,0.7031287,-1.7013807e-07,0.32728612,0.66572416,0.0048644124,0.297613,0.60476184,0.012093445,0.27737507,0.55386174,0.013338348,0.25265634,0.5171007,0.015122694,0.33519268,0.5362202,0.048342712,0.31325954,0.48623145,0.046027277,0.29173532,0.46777612,0.035191514,0.2718596,0.45810494,0.027442954,0.35663584,0.5245146,0.038409367,0.33836144,0.46377176,0.036738783,0.31588158,0.4398995,0.024400491,0.2937736,0.435352,0.016006777,0.37800434,0.5233611,0.024023974,0.36535293,0.4571593,0.019403188,0.34194887,0.432478,0.010770163,0.31959102,0.428129,0.006027173,0.40015718,0.52825046,0.008628925,0.39027137,0.4672537,0.004061742,0.369993,0.4412179,0.0004814616,0.3488774,0.43139613,-0.0011994124
unknown,0.37737405,0.7030809,-1.6856247e-07,0.32656845,0.66450256,0.006841976,0.29749617,0.6048159,0.014671243,0.27735952,0.5542423,0.015956843,0.25287223,0.5172768,0.017568076,0.3354459,0.5370951,0.0509487,0.31314018,0.4877474,0.049077168,0.2911761,0.46888953,0.03823652,0.27142194,0.45894477,0.030377587,0.3566539,0.5252271,0.03990199,0.33842266,0.46373892,0.03851228,0.31520802,0.4394219,0.02591518,0.29276612,0.43458095,0.017275037,0.37782747,0.5236391,0.024495246,0.36513698,0.45699656,0.020335887,0.34089404,0.43183026,0.011567735,0.31803045,0.4271715,0.006590888,0.39982754,0.52825826,0.008182694,0.39010063,0.46733096,0.0041454243,0.36927676,0.440948,0.00067695306,0.3475134,0.43096656,-0.0010772672
unknown,0.37727663,0.7034582,-1.7432944e-07,0.32794112,0.66707295,0.0032115164,0.29826316,0.6053899,0.008623341,0.2776523,0.5545788,0.008415685,0.25296882,0.51826376,0.008771981,0.3348413,0.536259,0.042304706,0.3125771,0.48678473,0.037335966,0.29080343,0.46853042,0.025413353,0.2711883,0.45951435,0.01727661,0.35620895,0.52465874,0.0327423,0.3384053,0.46299273,0.028834155,0.31555074,0.43918258,0.016678829,0.2933383,0.43472695,0.008750961,0.37767228,0.5237124,0.01883991,0.3655109,0.45699638,0.01280692,0.34152162,0.43173176,0.0049271216,0.3188788,0.42717397,0.0009859647,0.39983296,0.52929986,0.0038065033,0.39046267,0.46847653,-0.0013850799,0.36993718,0.44176304,-0.004516823,0.3484091,0.4316728,-0.005699504
unknown,0.37859327,0.7030526,-1.6592732e-07,0.3272228,0.66324246,0.006087312,0.29805288,0.6026484,0.01393539,0.27727905,0.5523984,0.015318417,0.2520421,0.51562446,0.017161485,0.33546713,0.536215,0.05221752,0.31302416,0.4875273,0.050616313,0.29092392,0.46939546,0.039700497,0.27076396,0.4600905,0.031770322,0.35665092,0.5243906,0.041563414,0.33858725,0.46359843,0.040306393,0.3152773,0.4396089,0.027479447,0.2925629,0.43513775,0.018702166,0.37773418,0.5230999,0.026306238,0.36558086,0.45653915,0.021827124,0.34121847,0.4316215,0.012518165,0.31824428,0.42754698,0.0073169703,0.3997649,0.5276629,0.010090552,0.39000726,0.46651873,0.0056377104,0.3688745,0.44066128,0.0017395328,0.34697935,0.43151143,-0.00026196725
unknown,0.37966976,0.7030938,-1.5916673e-07,0.32684928,0.6609366,0.0077526746,0.29790515,0.6016543,0.016912518,0.27726394,0.55195236,0.019185266,0.2519924,0.5158971,0.021692,0.33614925,0.53802305,0.056253012,0.31321922,0.48860148,0.05594523,0.29122153,0.46950546,0.045395307,0.2711807,0.45935756,0.03753583,0.35762116,0.5258352,0.045047175,0.33909047,0.4654985,0.044731468,0.3157942,0.44065857,0.031263053,0.29325882,0.43513405,0.021901328,0.37895513,0.5235856,0.029234443,0.3660969,0.45843717,0.025811255,0.34193483,0.43233988,0.015874084,0.31918514,0.4264583,0.009997848,0.4013468,0.5274789,0.0125494115,0.3913731,0.4673802,0.0091751125,0.37060654,0.44054896,0.005221508,0.34889722,0.42951918,0.0029435514
unknown,0.3794525,0.7014403,-1.5041864e-07,0.32699025,0.66320384,0.0046046632,0.29701364,0.6036759,0.012102869,0.2764773,0.5529065,0.013614671,0.2518444,0.5147688,0.015579101,0.33509666,0.5372509,0.0505702,0.31251764,0.4882204,0.049246326,0.29109266,0.47035283,0.03859746,0.27136996,0.46076924,0.030877376,0.3572526,0.52452844,0.041098833,0.33894193,0.46408212,0.040423516,0.31608924,0.4399363,0.02765736,0.29387063,0.43512946,0.018862547,0.37903965,0.5224205,0.027030356,0.3663568,0.45698583,0.023451498,0.3426311,0.43165484,0.014132906,0.3201239,0.4264344,0.00873892,0.40174836,0.5266063,0.011920373,0.39176494,0.4668367,0.008499336,0.371257,0.44069943,0.0048848083,0.34990698,0.43057615,0.0029880523
unknown,0.37901837,0.70099914,-1.5672784e-07,0.32725957,0.6612436,0.0048615597,0.29791698,0.601973,0.012153643,0.2770512,0.5517699,0.013337237,0.25236267,0.5145071,0.014969298,0.33505893,0.53743273,0.05054178,0.31243688,0.4884303,0.048323065,0.29079062,0.47027907,0.03696325,0.27101842,0.46077505,0.028747264,0.3566516,0.5248135,0.040744435,0.33793095,0.46389616,0.03868443,0.314976,0.43985215,0.02485303,0.29259446,0.43509534,0.015405371,0.3782404,0.5225405,0.02639933,0.36490577,0.45663595,0.021717777,0.34083688,0.43133414,0.011493578,0.31798452,0.4263023,0.005591341,0.4010902,0.526629,0.011084262,0.39086786,0.46676278,0.006971836,0.3703022,0.4403452,0.0027156228,0.34871125,0.4298026,0.0003222236
unknown,0.3815214,0.7026779,-1.4903425e-07,0.32661685,0.66045994,0.009675867,0.29708555,0.6025015,0.020069884,0.27648583,0.55317855,0.022956377,0.2514271,0.51530063,0.0258603,0.33605683,0.5388401,0.061765336,0.31275588,0.48943776,0.063613355,0.29073447,0.47065645,0.05364763,0.2705491,0.4607085,0.045781627,0.35790914,0.5264066,0.049398515,0.33849615,0.46599135,0.051187325,0.31524184,0.4406829,0.037173692,0.293043,0.43497962,0.026812697,0.3793653,0.5237476,0.032295715,0.36576623,0.45815805,0.030122513,0.34136635,0.4322815,0.018979015,0.3185801,0.42681515,0.011754638,0.40198553,0.526926,0.014432945,0.39079434,0.46569794,0.011354589,0.369381,0.43953794,0.0065794177,0.34728906,0.42940608,0.0033265164
unknown,0.3783446,0.7025025,-1.5188874e-07,0.32672742,0.66374075,0.0035174633,0.2968921,0.60315824,0.01020315,0.27576777,0.5515631,0.011032619,0.25019023,0.51371914,0.012402913,0.33523422,0.5378376,0.048762176,0.31318894,0.48910245,0.046061754,0.2914162,0.4708879,0.034698702,0.2712323,0.46117896,0.02658771,0.35710755,0.5250352,0.039551057,0.339084,0.46443677,0.037534095,0.3159565,0.44047874,0.024487494,0.29334754,0.43537742,0.015635554,0.37880483,0.5226082,0.0256772,0.36600813,0.4563892,0.02084054,0.34189245,0.4313256,0.01159623,0.31902185,0.42687637,0.0065452955,0.4013699,0.5264377,0.010679384,0.3908371,0.46590874,0.0063288924,0.36990714,0.4397303,0.002565056,0.34814954,0.4301842,0.0007559259
unknown,0.38013816,0.7019725,-1.7546613e-07,0.32787126,0.66050917,0.009996751,0.29876345,0.6016063,0.020376472,0.2780683,0.5522042,0.023508629,0.25322002,0.5168619,0.026806174,0.33702064,0.53711337,0.058296118,0.31438103,0.48802745,0.058962896,0.2922336,0.46900657,0.04919051,0.27213663,0.45907193,0.041831132,0.3581219,0.5246149,0.0463234,0.3395564,0.46439844,0.046913907,0.31620014,0.4396894,0.03406419,0.29355642,0.43447432,0.025094828,0.37931904,0.52220285,0.029959725,0.3665058,0.45689636,0.027126798,0.34210378,0.43122786,0.017441232,0.3190623,0.42618608,0.011700617,0.40143535,0.5259197,0.012943853,0.39119527,0.4660635,0.009859706,0.3703276,0.43966517,0.006026585,0.34853747,0.42941234,0.0038428258
unknown,0.37888542,0.7018037,-1.6324161e-07,0.32880595,0.6640275,0.00306537,0.2987608,0.60224044,0.0091884015,0.27782935,0.5513213,0.009747862,0.25279444,0.5140625,0.010895605,0.33551452,0.5359697,0.04531266,0.31292787,0.48777467,0.04198109,0.29149023,0.46994954,0.030779006,0.27172622,0.4603926,0.0228793,0.35714343,0.52395225,0.036270197,0.33877513,0.46400666,0.03386577,0.3164129,0.4402891,0.021692269,0.29423565,0.43498397,0.0134920515,0.3788672,0.5224469,0.022729114,0.36606228,0.45710373,0.017546145,0.3426889,0.4318136,0.009052275,0.31996512,0.4262358,0.0044965106,0.40139288,0.52720416,0.00807737,0.39151418,0.46740854,0.00338612,0.3714203,0.44088164,-6.223067e-05,0.35013756,0.43008813,-0.0016536374
unknown,0.38108453,0.7007446,-1.6092781e-07,0.3275777,0.6591364,0.009417555,0.298222,0.60166806,0.019116288,0.2780092,0.55239457,0.021507459,0.2538403,0.51469934,0.023949372,0.33617136,0.5365349,0.058348123,0.3135412,0.4874193,0.058795545,0.29192555,0.4691577,0.048441757,0.27197778,0.45974904,0.040568605,0.35794732,0.5239763,0.046150066,0.3392478,0.46330896,0.046267312,0.31613448,0.43903202,0.032222815,0.29373908,0.43470013,0.022296518,0.37937233,0.52155614,0.02946157,0.36666286,0.455903,0.02624327,0.34236974,0.4303406,0.015320951,0.31956166,0.425745,0.008606108,0.40180108,0.525439,0.012092408,0.3913237,0.46514884,0.008573017,0.37041432,0.4388183,0.0039209835,0.34883097,0.42868245,0.001010652
unknown,0.37951413,0.7016945,-1.4795404e-07,0.32738352,0.66141695,0.0059135626,0.29787427,0.6012888,0.014079835,0.27726448,0.55010563,0.015810383,0.25184658,0.5123834,0.017933294,0.33575594,0.5369564,0.053914562,0.31350583,0.48865226,0.053112976,0.29162455,0.47069806,0.04237966,0.27124166,0.4608249,0.034365807,0.35748586,0.52456784,0.04353657,0.33941573,0.46456933,0.04300438,0.3164665,0.44027874,0.029779166,0.294036,0.4352872,0.020521218,0.3789976,0.5227142,0.028469866,0.3665677,0.45710346,0.02451886,0.34263694,0.43194997,0.0148244295,0.31974292,0.42726648,0.009208065,0.40157285,0.5268848,0.012430356,0.3917486,0.4665333,0.008575136,0.37103266,0.44065812,0.0046648104,0.3493133,0.4311164,0.0024869204
unknown,0.37980118,0.7021467,-1.544945e-07,0.327616,0.6631162,0.0051641064,0.29748178,0.6021094,0.0126489205,0.27657074,0.55058736,0.013887072,0.25074098,0.51332366,0.015493168,0.3350245,0.53730106,0.050812874,0.31283534,0.48884633,0.049212374,0.29141745,0.47027257,0.038343735,0.27133796,0.459719,0.030227667,0.35707495,0.52459514,0.04053655,0.33880472,0.46414822,0.039024834,0.31586152,0.4398143,0.025884777,0.29325575,0.43468854,0.01678717,0.37882987,0.52264273,0.025704283,0.36602768,0.45664036,0.021097448,0.34193638,0.43165952,0.011600633,0.31892672,0.42709112,0.0061753653,0.40143612,0.5268986,0.009866611,0.3911348,0.46629688,0.0055355835,0.37021708,0.44038874,0.0016533236,0.34843943,0.43097293,-0.0004554843
unknown,0.3799506,0.70196426,-1.5162911e-07,0.327477,0.66248405,0.0055819307,0.2977008,0.60274166,0.013222117,0.27672812,0.5515713,0.014513541,0.25111365,0.5143269,0.01614701,0.3357292,0.5374096,0.05188339,0.31365517,0.48874643,0.050457224,0.29211432,0.46992922,0.03957847,0.27211207,0.459275,0.03142885,0.35741273,0.5248752,0.04147972,0.3394181,0.4640939,0.03981553,0.31619075,0.43994462,0.026192635,0.29337704,0.4353394,0.016813725,0.37884796,0.5227191,0.026556335,0.36646542,0.45673868,0.021938153,0.3423923,0.4317299,0.011982161,0.31943095,0.42739505,0.0062566623,0.40134194,0.52696085,0.010684345,0.39142555,0.46695206,0.00647799,0.37090945,0.44067448,0.0023705617,0.34943557,0.4306652,8.480435e-05
unknown,0.38043118,0.7015474,-1.582391e-07,0.32762656,0.66108733,0.0067785326,0.29787531,0.6019721,0.01517647,0.2771095,0.5513927,0.016965913,0.25186187,0.5139981,0.019049026,0.3359897,0.5369056,0.05409019,0.31348372,0.4880875,0.053239707,0.2918251,0.46963453,0.042509343,0.27185136,0.4597989,0.034481034,0.3577574,0.5244815,0.04320384,0.33905604,0.4638183,0.042022776,0.3157716,0.43979564,0.028140161,0.29304227,0.43558013,0.018564543,0.37924093,0.52224,0.027792443,0.36608434,0.4565344,0.023586664,0.3418996,0.43124098,0.013151087,0.31896093,0.42662966,0.0070205806,0.40179724,0.5263762,0.01152957,0.39137328,0.46653846,0.0074711405,0.37079793,0.43992987,0.0029661588,0.34931058,0.4292991,0.00033170785
unknown,0.38006437,0.70191014,-1.6147462e-07,0.32780328,0.661344,0.006218192,0.29813492,0.60088205,0.014425931,0.2772774,0.5498825,0.016149743,0.25162518,0.5129432,0.01825929,0.33631644,0.5371715,0.053393237,0.31427035,0.4881123,0.052245203,0.2924618,0.4695473,0.04134293,0.27221838,0.45960543,0.033200115,0.3580184,0.5248184,0.042833187,0.339669,0.46435156,0.041471492,0.31618035,0.44046807,0.027632743,0.29325515,0.4361403,0.01806183,0.3794518,0.522615,0.027717989,0.36649033,0.45687446,0.023413628,0.34199187,0.4319086,0.013219242,0.318845,0.42765945,0.0072680316,0.40196827,0.5265849,0.011688097,0.39168614,0.4663399,0.007698979,0.37070242,0.4400188,0.0034251506,0.34879902,0.4301027,0.0009451994
unknown,0.3804959,0.7020737,-1.5958027e-07,0.32782832,0.6600785,0.0068853972,0.29831722,0.6001183,0.015344321,0.27715534,0.54935443,0.017044839,0.25120682,0.51218057,0.01899578,0.33645293,0.5371033,0.055510316,0.3138574,0.48860663,0.05482509,0.29208443,0.47020644,0.043877244,0.27170908,0.46024823,0.03559197,0.35822615,0.52441305,0.044509932,0.33919916,0.46467745,0.043553583,0.31617054,0.4404558,0.029257972,0.29339772,0.4354572,0.01924497,0.3797988,0.5217733,0.028897278,0.36626253,0.4567129,0.024851564,0.34235895,0.43108582,0.014167705,0.31930873,0.425674,0.0077818013,0.4025106,0.5254085,0.012406875,0.39156914,0.46539024,0.008627972,0.3711733,0.43869096,0.0042406004,0.34957874,0.4277001,0.001580998
unknown,0.381074,0.70136166,-1.629184e-07,0.32745013,0.6599931,0.008498617,0.29776904,0.60037255,0.018567901,0.27715567,0.549941,0.021606006,0.25199497,0.5129427,0.024808353,0.3361388,0.53769994,0.05850653,0.3134241,0.4891178,0.05963463,0.29184017,0.4705792,0.049989432,0.2717136,0.46033266,0.042580355,0.35807833,0.5246362,0.047173023,0.3392828,0.46476626,0.04827381,0.31637347,0.44027215,0.035386298,0.29400212,0.43515146,0.026305562,0.37976658,0.5219979,0.031218499,0.3666855,0.45664966,0.028630916,0.3428483,0.43085328,0.018838745,0.32012525,0.4252501,0.012975458,0.40251514,0.5254543,0.014466412,0.391597,0.46494803,0.011446917,0.37066168,0.43854135,0.00759784,0.34888685,0.42797142,0.005368219
unknown,0.3792898,0.6999872,-1.6515249e-07,0.32833296,0.66192436,0.0035034583,0.29811,0.60050297,0.010296934,0.27734658,0.54893076,0.0114104785,0.25185323,0.51241285,0.0131032,0.33594325,0.536273,0.046788752,0.31368232,0.4876395,0.043670766,0.29188246,0.46950656,0.032429677,0.27173093,0.46009985,0.02454401,0.35770077,0.5233453,0.037751786,0.33949637,0.46294096,0.03515949,0.31642225,0.43964624,0.022422742,0.29379857,0.4353822,0.014005853,0.37939903,0.5207476,0.024213145,0.3662526,0.45475364,0.018925922,0.3421075,0.43021876,0.009947162,0.31928048,0.42624223,0.0052705365,0.40192446,0.52429795,0.0096189175,0.39144948,0.46380758,0.0051282137,0.3707196,0.4375815,0.0015690353,0.3491819,0.42796755,-3.8085798e-06
unknown,0.38139328,0.700712,-1.6735856e-07,0.32676122,0.65820366,0.012410231,0.29735288,0.60031426,0.024729306,0.27725196,0.5516716,0.029174745,0.25339717,0.5146512,0.033597007,0.33702597,0.53638077,0.064480826,0.3145118,0.48769963,0.06791226,0.29288036,0.4686302,0.059105393,0.27280813,0.4578612,0.051821746,0.3587791,0.5241039,0.051168237,0.34007353,0.46406138,0.054238405,0.31722462,0.43845996,0.04137253,0.29505205,0.43290424,0.0317609,0.38005137,0.52172005,0.03333249,0.36747202,0.45641336,0.031931102,0.343441,0.4301266,0.021460403,0.3206096,0.42424136,0.014633545,0.4022945,0.5250291,0.014956634,0.39171395,0.46472767,0.011978486,0.3703116,0.438965,0.00739511,0.34818107,0.42898327,0.0043287985
unknown,0.38041556,0.7003477,-1.5639937e-07,0.32853678,0.6603072,0.0050550904,0.2986081,0.5999028,0.012732368,0.27744284,0.5495713,0.014225015,0.25222623,0.5120361,0.01619747,0.3365081,0.53528136,0.051624138,0.31409907,0.48675683,0.049906813,0.29232258,0.46871206,0.03889635,0.27216136,0.45952207,0.030951347,0.35853386,0.5227841,0.041744396,0.3401417,0.46240932,0.040249836,0.31699696,0.43892348,0.026793139,0.294263,0.4350472,0.017692547,0.38030237,0.5205029,0.027237078,0.36731154,0.4549518,0.02293418,0.34309375,0.42996764,0.0130523825,0.32015902,0.42570543,0.00749497,0.40281686,0.524407,0.011731688,0.3922642,0.46446472,0.007898719,0.37162915,0.4378692,0.003850254,0.35021386,0.4275608,0.0016852586
unknown,0.3799872,0.6999985,-1.73404e-07,0.3286305,0.6605061,0.0070902663,0.29895365,0.6010563,0.015542227,0.2785752,0.55192006,0.017546806,0.255079,0.51502275,0.019862462,0.33724797,0.5348379,0.050853033,0.314612,0.48672652,0.04958602,0.293051,0.4681847,0.039310563,0.27335426,0.45789835,0.031759977,0.3587118,0.5227049,0.03996362,0.34026554,0.4625245,0.038906347,0.31751835,0.43827307,0.026633179,0.2953342,0.43361235,0.018271457,0.38014734,0.5209162,0.024780693,0.3676481,0.45563304,0.020786848,0.34390366,0.43011525,0.011871483,0.32129624,0.42491865,0.006843968,0.40250066,0.52541906,0.008767324,0.39291045,0.46589726,0.004706654,0.372496,0.43956763,0.0010331989,0.35115808,0.42924517,-0.0008112373
unknown,0.3815999,0.6998941,-1.6685809e-07,0.32774416,0.65919375,0.010750998,0.29781577,0.6012734,0.021732157,0.2776382,0.55189645,0.025283648,0.25425342,0.51441807,0.028846512,0.3370397,0.53659827,0.059773985,0.31447294,0.48766202,0.0617556,0.293155,0.468521,0.05266693,0.27337798,0.457932,0.045564603,0.35872856,0.524008,0.04738311,0.33991423,0.463817,0.049165774,0.3172748,0.43886676,0.03663945,0.29522955,0.43395168,0.027711043,0.3801692,0.52138305,0.030620769,0.36717328,0.4559626,0.02863515,0.3435133,0.42976388,0.018914303,0.32098836,0.4241796,0.012958244,0.40247902,0.5247617,0.013246157,0.3922112,0.46464783,0.010381426,0.3714881,0.43810666,0.0064529753,0.34994042,0.4275537,0.004122559
unknown,0.37970373,0.6998427,-1.595119e-07,0.32908913,0.6606413,0.0041461764,0.29910165,0.5997269,0.011280161,0.27797246,0.54927546,0.012528346,0.2530787,0.5120454,0.0144114895,0.3374396,0.53484994,0.048821334,0.31500942,0.48615563,0.046444073,0.2930386,0.46797553,0.035461206,0.27289248,0.45862716,0.027630461,0.35886,0.52252114,0.039446566,0.34054068,0.46177214,0.037453823,0.31708628,0.4384366,0.02454704,0.2941427,0.43458784,0.015940007,0.3801839,0.52040863,0.025531951,0.3671463,0.4542381,0.020831956,0.34271488,0.42954433,0.011585893,0.31967473,0.4256679,0.0065995054,0.40226316,0.5246079,0.010559874,0.3920287,0.46454835,0.0062906733,0.3712359,0.43804443,0.002392894,0.3497187,0.42818567,0.00051190675
unknown,0.38234404,0.7000133,-1.6920018e-07,0.32696384,0.6575139,0.01308228,0.29752472,0.6017407,0.0249868,0.2771898,0.55340403,0.028656088,0.25330117,0.51574075,0.032103285,0.33797362,0.53774256,0.06490382,0.31468666,0.48901448,0.06804791,0.29260498,0.4696949,0.058930174,0.27254242,0.4587435,0.05152642,0.35962942,0.5250585,0.050924018,0.34063354,0.46435544,0.05393576,0.31718752,0.43829212,0.040927902,0.29500258,0.43264127,0.031199144,0.38090342,0.5219804,0.03244906,0.36790413,0.45626968,0.03139266,0.34342375,0.42987782,0.021315217,0.3206206,0.42435622,0.014713692,0.40317973,0.52462333,0.013402683,0.39225468,0.4636728,0.010980466,0.3704035,0.437528,0.0069318786,0.34797868,0.42768866,0.0042381245
unknown,0.37913448,0.6996401,-1.615367e-07,0.32824856,0.6608364,0.004486372,0.29844996,0.6000573,0.0117799835,0.27728733,0.54909456,0.0131049855,0.2519973,0.5120081,0.014953468,0.33640963,0.53566575,0.049262356,0.31434757,0.48723075,0.047010735,0.29252484,0.46895167,0.035982758,0.27227616,0.45919544,0.02802019,0.35809365,0.52274996,0.03968744,0.33992594,0.46228877,0.03771064,0.31665453,0.43832266,0.024670154,0.29372522,0.43380886,0.01586426,0.37961483,0.520199,0.025595803,0.3665676,0.45402387,0.0207525,0.34225616,0.4292043,0.011300955,0.3191538,0.4251998,0.006137681,0.40192384,0.52369875,0.010505263,0.39131945,0.46326417,0.0061093853,0.37049398,0.43709677,0.0021757188,0.3488748,0.4276111,0.00022379991
unknown,0.3815816,0.7006896,-1.6897658e-07,0.32661822,0.65813607,0.012487643,0.2975139,0.60131675,0.024369761,0.27762505,0.5521628,0.02826635,0.2537358,0.5149675,0.032003477,0.33724815,0.53724086,0.06393316,0.31430203,0.48843384,0.06688725,0.29249334,0.469049,0.057843864,0.27253905,0.45799473,0.050489128,0.35926324,0.52473813,0.050398316,0.3404963,0.4642089,0.05298877,0.31725213,0.43826637,0.040101655,0.29509282,0.4328538,0.030595763,0.38067743,0.5221273,0.032368142,0.3680768,0.45683566,0.030952318,0.3439199,0.43027455,0.020998506,0.32123068,0.42460984,0.014579916,0.40296435,0.52556485,0.013744482,0.39253998,0.465326,0.011080869,0.37096566,0.4391344,0.0069778566,0.34864286,0.42913842,0.004294827
unknown,0.3806303,0.69955266,-1.6312809e-07,0.32895142,0.6610035,0.005449158,0.29851705,0.5994645,0.0137256235,0.27737504,0.5481041,0.015799273,0.25178292,0.5115649,0.018321756,0.33650342,0.53618515,0.05174591,0.31423244,0.48782584,0.05069604,0.29232404,0.46948558,0.04039426,0.27213562,0.45988926,0.03289396,0.35828033,0.52306443,0.041939083,0.33990577,0.46299347,0.041381795,0.31659997,0.43904385,0.028945943,0.2938635,0.43411985,0.020416275,0.37993604,0.5203125,0.02756319,0.36681065,0.45422223,0.023618719,0.34241417,0.4294328,0.014307324,0.3194526,0.42527288,0.0090940185,0.40231913,0.5234383,0.012248598,0.3913513,0.4627283,0.008461927,0.37021953,0.43723616,0.0047923843,0.34856752,0.42842776,0.002923036
unknown,0.3790452,0.70023817,-1.6877765e-07,0.32779032,0.6605396,0.0068083475,0.29840824,0.60043216,0.015402643,0.27819908,0.5502588,0.017496755,0.25430238,0.5133036,0.019914422,0.33709362,0.5350972,0.05212686,0.31477273,0.4870466,0.0512401,0.29292673,0.4684473,0.040969953,0.27288017,0.4578574,0.033301957,0.35863796,0.52307975,0.041365735,0.3404934,0.46281844,0.040664006,0.3173689,0.43840632,0.02840903,0.2950026,0.43338788,0.019946015,0.37993026,0.5214266,0.026150845,0.3677038,0.4558354,0.02219757,0.34346145,0.430272,0.013326319,0.32059866,0.42550373,0.008333382,0.40201497,0.5258491,0.010023497,0.39228562,0.46567005,0.005901685,0.37109366,0.43951035,0.0022352932,0.34913215,0.4299664,0.00038262457
unknown,0.38126397,0.70008105,-1.6483358e-07,0.32682276,0.65941775,0.011122148,0.2966508,0.6016727,0.022582933,0.27617815,0.5521914,0.02656086,0.25190508,0.516287,0.030515986,0.3361618,0.5371895,0.06109893,0.3135216,0.48808432,0.06347828,0.2921154,0.46898618,0.054369897,0.27236304,0.4585989,0.04723542,0.3579191,0.52443904,0.048725113,0.33971414,0.46393535,0.050839033,0.3170701,0.43881455,0.038182452,0.2952056,0.43426836,0.029136943,0.37940612,0.5219076,0.031958137,0.36718076,0.4565715,0.030384386,0.34365398,0.43045956,0.020514484,0.32146928,0.4253639,0.014384218,0.40181303,0.5254253,0.014587717,0.3921091,0.46540907,0.012190484,0.37141278,0.43921492,0.008343001,0.3500832,0.42918476,0.0059903287
unknown,0.37891963,0.7004219,-1.5582678e-07,0.3274309,0.6607268,0.0051606614,0.29756805,0.600534,0.013182793,0.27675852,0.5500735,0.01506487,0.25222984,0.51243514,0.017432382,0.33670917,0.5369556,0.051443033,0.31452733,0.48761177,0.05007147,0.2926726,0.468869,0.03941481,0.27251142,0.45883116,0.03167935,0.3584072,0.5241142,0.041723017,0.34033278,0.46306407,0.040506277,0.31676945,0.43917614,0.027224826,0.29382563,0.43489513,0.018251171,0.3797988,0.52138674,0.02747604,0.36661136,0.45519155,0.023445528,0.3420384,0.43022472,0.013676288,0.31904864,0.4260815,0.008209791,0.4018955,0.52495205,0.012252234,0.39116046,0.4645928,0.008675253,0.37006775,0.43840396,0.0048088417,0.3484557,0.4290147,0.0028113865
unknown,0.38074246,0.70017505,-1.7632314e-07,0.32543784,0.6600413,0.0112681985,0.29559335,0.60259145,0.022318315,0.27576214,0.55281365,0.025643284,0.25141573,0.5155148,0.028803824,0.33528262,0.5369879,0.061351873,0.31234425,0.48783556,0.06308073,0.29040694,0.4688431,0.05304693,0.27014062,0.45858338,0.045067728,0.35695708,0.52431977,0.0481741,0.33803174,0.46363354,0.04966318,0.31494784,0.43821985,0.035844762,0.29291207,0.4332574,0.025612501,0.3782142,0.5218549,0.030501265,0.3655299,0.45590544,0.02809173,0.3415305,0.4304877,0.017166264,0.31920126,0.42558783,0.010031429,0.40073133,0.52539617,0.01221503,0.39002612,0.4646405,0.008555419,0.36850038,0.43912774,0.0036008882,0.34650075,0.42956895,0.0002599971
