ts,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
unknown,0.4872941,0.6305105,3.876362e-07,0.43525195,0.6002186,-0.025764827,0.4118247,0.54167855,-0.034574352,0.40928534,0.48306882,-0.041120775,0.39830238,0.43464154,-0.046842586,0.44756243,0.45818987,-0.007671627,0.45320585,0.38935143,-0.020654632,0.4599372,0.34745586,-0.035109647,0.4675786,0.3094132,-0.046046518,0.47633436,0.4536484,-0.0068637133,0.4828194,0.37482375,-0.01594484,0.48952428,0.32568347,-0.028333792,0.496313,0.28518403,-0.038713247,0.49973652,0.4640232,-0.010874445,0.50766796,0.3901278,-0.020323386,0.5126989,0.34533435,-0.02887187,0.5179539,0.30717513,-0.036431603,0.52465105,0.48484972,-0.018213455,0.5292215,0.42769626,-0.02693876,0.5305067,0.3918013,-0.03135423,0.53128844,0.35816988,-0.035557695
unknown,0.34753695,0.5190161,-2.8958877e-07,0.29639518,0.54681385,-0.014164811,0.24479035,0.57521904,-0.035525776,0.20804355,0.61544466,-0.056620583,0.1857178,0.636581,-0.076596245,0.22677246,0.44388974,-0.023283968,0.16911322,0.474532,-0.051996693,0.14538765,0.5210408,-0.077247486,0.13297717,0.5715476,-0.09268053,0.23544408,0.4403607,-0.02758518,0.1533602,0.48092124,-0.053845815,0.14181414,0.5322408,-0.07471324,0.147402,0.5740027,-0.088633075,0.25086933,0.44764563,-0.033074368,0.18425453,0.47176865,-0.051518578,0.16418956,0.52167517,-0.06167815,0.16343316,0.56771755,-0.06716335,0.2669889,0.47003025,-0.039413944,0.21639578,0.4906845,-0.049648844,0.19268328,0.52205354,-0.053941477,0.18016978,0.5538835,-0.056571998
unknown,0.34932414,0.52477336,-3.011592e-07,0.29767424,0.55047965,-0.014514413,0.24492626,0.5737655,-0.035478126,0.20621884,0.608145,-0.057131864,0.17911747,0.62782156,-0.07753419,0.23096769,0.45070875,-0.024078628,0.17129326,0.46979585,-0.05714703,0.14884257,0.5122005,-0.08425972,0.13828124,0.5591629,-0.10010054,0.243584,0.4429428,-0.030524166,0.16488755,0.46561152,-0.063271634,0.15243764,0.5192968,-0.08472926,0.15784925,0.56289256,-0.0970656,0.2618644,0.44631314,-0.03904591,0.19864911,0.4572732,-0.063441835,0.1797013,0.51028514,-0.074052595,0.1804519,0.555523,-0.07774974,0.28008312,0.46364373,-0.048690286,0.2313882,0.47345766,-0.06335979,0.2077229,0.50548625,-0.06919858,0.19714674,0.5364749,-0.07180321
unknown,0.43601927,0.68395805,9.938193e-08,0.38900957,0.658387,-0.021601317,0.3519236,0.6063493,-0.03603737,0.32890144,0.5623915,-0.052488327,0.32660347,0.5257884,-0.06678698,0.3736357,0.5124754,-0.01034143,0.3556108,0.4546513,-0.04369629,0.33804938,0.42536414,-0.06847198,0.32038146,0.41511917,-0.082467094,0.4085599,0.50599426,-0.018136326,0.39979312,0.42633516,-0.06170379,0.3765295,0.41803247,-0.08543306,0.35621858,0.42948964,-0.09091714,0.44283414,0.5166148,-0.03008595,0.4220342,0.47804484,-0.07074769,0.41110367,0.5334003,-0.071256876,0.4088033,0.5714483,-0.05823214,0.47719106,0.5390767,-0.04433586,0.4573238,0.5229796,-0.06798783,0.4438104,0.55744445,-0.06291379,0.44128028,0.5775157,-0.0514341
unknown,0.4921922,0.62053937,1.3298329e-07,0.45469928,0.5769879,-0.004276439,0.44961256,0.51214385,0.002843878,0.46012363,0.45899814,0.008206935,0.46471164,0.41869193,0.014489504,0.46733055,0.48316556,0.033929665,0.46513563,0.44393983,0.038505543,0.45999685,0.41871193,0.035585433,0.4531909,0.39736772,0.03198106,0.49334118,0.48056126,0.033108402,0.49059862,0.4395666,0.03321419,0.4808207,0.4139532,0.022747634,0.46793902,0.39798784,0.015378557,0.5176818,0.48501396,0.02892345,0.5214505,0.44233444,0.02202906,0.5061144,0.42607585,0.012202761,0.49073473,0.42262715,0.0075946744,0.5443663,0.49269032,0.0241413,0.5620717,0.44610804,0.018243479,0.5710162,0.41079554,0.012380585,0.5763374,0.3816716,0.008995572
unknown,0.45723286,0.70110214,2.3294868e-07,0.42036703,0.66732997,-0.01946009,0.39745396,0.61523396,-0.029950595,0.38093463,0.5781358,-0.03973934,0.35442573,0.5635689,-0.04934687,0.42467165,0.5193424,-0.0063178246,0.41211724,0.45775813,-0.019202579,0.403569,0.42028445,-0.032811243,0.39757204,0.38550466,-0.04376761,0.45325875,0.5179341,-0.008811706,0.45110157,0.44961256,-0.018283674,0.45176524,0.40940973,-0.028989663,0.45384166,0.3744539,-0.037642542,0.47907913,0.53244597,-0.015223961,0.47832322,0.4662712,-0.02556963,0.47808206,0.42769486,-0.033053607,0.47842762,0.3922845,-0.038919967,0.5044294,0.55779743,-0.024213802,0.50277877,0.50671226,-0.033128828,0.49925834,0.47508097,-0.036450658,0.49618483,0.44415537,-0.039293233
unknown,0.33459598,0.6056497,-4.1423132e-07,0.29749855,0.6206796,-0.045906328,0.26564744,0.6328749,-0.08363649,0.24248275,0.66137046,-0.11402525,0.21665274,0.691918,-0.14378591,0.29459873,0.5382545,-0.09787111,0.3037768,0.6294869,-0.1410433,0.307525,0.693359,-0.16531147,0.3090283,0.7423752,-0.17647913,0.33721396,0.5301515,-0.09129045,0.33892766,0.6451786,-0.13430642,0.3329807,0.71038085,-0.1444282,0.32781488,0.7622127,-0.14661098,0.3716791,0.5409107,-0.08561393,0.36711764,0.65120846,-0.11911274,0.35353523,0.7075787,-0.1146587,0.34429458,0.75019115,-0.1060018,0.39759833,0.559847,-0.084082395,0.39123404,0.63559604,-0.104528464,0.3797304,0.67931455,-0.100642264,0.37189904,0.7086996,-0.09386384
unknown,0.36559063,0.7012229,3.8363262e-07,0.3184007,0.6728152,-0.015319593,0.2917144,0.6089377,-0.022377824,0.2880335,0.5508295,-0.030751674,0.30352023,0.50993747,-0.036967363,0.31548402,0.53382605,-0.003034342,0.2934152,0.46938592,-0.0151044,0.28221232,0.43102878,-0.02284029,0.27576727,0.39818656,-0.0285885,0.34545052,0.521008,-0.005501476,0.34509632,0.4423664,-0.021538708,0.33615962,0.38806683,-0.03340378,0.33077398,0.3467772,-0.04070511,0.37613156,0.5237314,-0.01110455,0.3679003,0.4581272,-0.032604937,0.33829814,0.46286204,-0.03937297,0.31635296,0.47812998,-0.038787838,0.40726888,0.53636944,-0.018142017,0.41902956,0.47805852,-0.03534095,0.4128734,0.43897802,-0.04303957,0.40329105,0.4100628,-0.045848932
unknown,0.38464767,0.6498954,3.7373255e-07,0.34769112,0.5665497,-0.020911342,0.34402338,0.48746192,-0.043875672,0.35041657,0.43142515,-0.06552135,0.35236126,0.37278935,-0.08903655,0.39660388,0.4881382,-0.08194776,0.40598708,0.42632535,-0.12421127,0.41258475,0.38008684,-0.15233012,0.4198074,0.3368104,-0.17376141,0.41268253,0.5254724,-0.09667016,0.40633315,0.4853164,-0.15084074,0.40518308,0.4463315,-0.18201303,0.4051329,0.41025275,-0.20459405,0.41827416,0.56852436,-0.10996355,0.37873018,0.5456211,-0.16207227,0.34004557,0.53220916,-0.18181992,0.30870944,0.5260033,-0.19276947,0.4098373,0.61492294,-0.123421006,0.36398268,0.60029155,-0.16672496,0.32206765,0.5947807,-0.18168701,0.28840625,0.5945437,-0.19083835
unknown,0.37600118,0.74133307,-6.292286e-08,0.33401808,0.7172023,-0.034893297,0.3035403,0.67887175,-0.06609191,0.27354094,0.6631768,-0.09421639,0.23986132,0.65395385,-0.12417256,0.3447891,0.61647904,-0.076859325,0.31508416,0.60416967,-0.11791164,0.2912891,0.6483849,-0.14496846,0.26319513,0.7022313,-0.15958999,0.37854397,0.62828606,-0.080242485,0.37744737,0.5786805,-0.118733935,0.3684879,0.5649258,-0.14427266,0.35147798,0.5685467,-0.16212459,0.4071486,0.653217,-0.08526695,0.42002434,0.60006326,-0.11782046,0.4198415,0.5833724,-0.13770719,0.41056472,0.58169204,-0.15189302,0.42894363,0.6921193,-0.091947846,0.4528403,0.66427594,-0.118141375,0.46083337,0.6488966,-0.13056673,0.4582678,0.6375516,-0.14055704
unknown,0.33656898,0.8476863,2.1492427e-07,0.27448288,0.82814544,-0.013542902,0.22482485,0.7675262,-0.01882453,0.19152437,0.7161885,-0.02593801,0.15462023,0.69218016,-0.033520523,0.25841707,0.644213,0.006713036,0.23245928,0.56787,-0.004229685,0.21532434,0.5223297,-0.018354584,0.20223162,0.48071027,-0.03029004,0.2865074,0.6284538,-0.0010498465,0.26655582,0.53581405,-0.009167264,0.25372767,0.47852838,-0.021197747,0.24507359,0.43214214,-0.031249097,0.31488216,0.6303414,-0.013287866,0.29722956,0.5427164,-0.022040198,0.28300622,0.49049205,-0.031412777,0.2707442,0.44609725,-0.0397076,0.3471354,0.64579034,-0.028332833,0.33648902,0.5794104,-0.036341693,0.322434,0.54074264,-0.040790733,0.3064534,0.50752985,-0.045235787
unknown,0.45895815,0.6780528,-9.862399e-08,0.41901964,0.613707,-0.005830368,0.40402898,0.5370288,-0.017455956,0.39205346,0.48278034,-0.033180375,0.37410608,0.43166214,-0.051283,0.4769145,0.49628925,-0.013786028,0.48098326,0.44482678,-0.043542452,0.4744179,0.41290212,-0.071172215,0.46160293,0.3914307,-0.091868296,0.49817815,0.52045673,-0.032678332,0.50474745,0.46116725,-0.071184434,0.48782846,0.42980084,-0.10223603,0.46467578,0.41307807,-0.122341886,0.512363,0.5549829,-0.05418122,0.5160553,0.50267684,-0.091889694,0.49804768,0.46903193,-0.116269775,0.47607005,0.44864738,-0.13009195,0.5177987,0.5954787,-0.07569694,0.50923926,0.54718566,-0.10981216,0.49441218,0.5131865,-0.12941098,0.47915575,0.48665157,-0.14195517
unknown,0.33137894,0.7875185,1.1321511e-08,0.2740691,0.77808875,-0.013913287,0.21512315,0.7365044,-0.02906517,0.16568318,0.7138359,-0.046775136,0.12182848,0.7087458,-0.0654509,0.25344422,0.63131547,-0.02197763,0.23111063,0.5461378,-0.038600564,0.21682496,0.49218327,-0.04784032,0.20397192,0.45104885,-0.055275936,0.27969682,0.6233248,-0.028391588,0.23568314,0.60662603,-0.061516736,0.20756777,0.6431151,-0.074811235,0.19115594,0.6711321,-0.078753985,0.3118162,0.62196636,-0.036201417,0.28700766,0.57937443,-0.06983883,0.26609913,0.5951123,-0.075542994,0.25037715,0.61031723,-0.07263126,0.34542072,0.6277588,-0.04399317,0.34615266,0.5622958,-0.06752979,0.34509626,0.52361006,-0.073066235,0.3419848,0.4871906,-0.07263912
unknown,0.3855368,0.72416186,1.13930994e-07,0.33028248,0.7208914,-0.026578503,0.27123043,0.6876277,-0.04213591,0.22590545,0.66234463,-0.053908106,0.18438998,0.6462623,-0.066043064,0.31673586,0.660179,-0.051393636,0.29323623,0.61928594,-0.07538403,0.27570704,0.5991786,-0.08944302,0.2579015,0.58077705,-0.10040063,0.3530839,0.6532894,-0.052621998,0.34280947,0.6142872,-0.076381035,0.3392632,0.5873352,-0.088684484,0.33602524,0.5598394,-0.09980123,0.38800347,0.65691924,-0.055059947,0.3864953,0.6163197,-0.084125176,0.39036286,0.58823436,-0.09363418,0.3914977,0.5599726,-0.10035428,0.41803536,0.67017335,-0.058398813,0.4274399,0.6411289,-0.08578107,0.43678328,0.62620777,-0.093497545,0.44391733,0.608998,-0.09914565
unknown,0.433168,0.7074052,3.790969e-07,0.37557384,0.6945318,-0.031377573,0.3345885,0.65118396,-0.04756572,0.3073939,0.6122111,-0.0624911,0.2743229,0.5872598,-0.077493414,0.34113735,0.52911294,-0.010968716,0.3160835,0.45590883,-0.028336704,0.300321,0.4122925,-0.048671342,0.28699526,0.3720306,-0.06498327,0.36775175,0.51371133,-0.011918341,0.33970562,0.43301594,-0.028225515,0.32147208,0.38122207,-0.049945444,0.3061331,0.33593732,-0.0672099,0.39511296,0.511271,-0.018301917,0.3707812,0.43273905,-0.033084873,0.35420942,0.38377863,-0.049630903,0.33991116,0.34100375,-0.06278609,0.42795765,0.51822007,-0.028630609,0.40809548,0.4537096,-0.040744267,0.39198825,0.41543308,-0.049739,0.37693617,0.37867188,-0.05783039
unknown,0.48957437,0.64212656,4.429502e-07,0.44273764,0.6052609,-0.013441567,0.41334575,0.53591615,-0.019436631,0.39442837,0.48269704,-0.02815211,0.37102318,0.45069557,-0.03636693,0.46830705,0.4532905,-0.004138391,0.47007886,0.38477993,-0.01684965,0.47270283,0.34258705,-0.024859678,0.47644168,0.30557105,-0.030468255,0.49969167,0.46165755,-0.011920728,0.5211413,0.37967753,-0.029709084,0.53430605,0.33006537,-0.041080944,0.54827964,0.28976744,-0.04639477,0.52594835,0.4891777,-0.022177594,0.52973527,0.44941652,-0.051014327,0.50695497,0.49538872,-0.053005893,0.49484882,0.5300379,-0.045602337,0.5485964,0.52605534,-0.033238012,0.5434666,0.49560174,-0.0555171,0.52174926,0.52837706,-0.052619804,0.5097267,0.556321,-0.04504224
unknown,0.48900983,0.6394099,-2.3583983e-07,0.4483953,0.6165564,-0.02253328,0.4191035,0.57137084,-0.038911924,0.40166894,0.53109264,-0.05564466,0.37793776,0.507514,-0.069121875,0.44418615,0.47449997,-0.008319999,0.43312526,0.45334738,-0.032808162,0.42897764,0.4584782,-0.0431895,0.4302552,0.4678936,-0.04712871,0.47442496,0.46847805,-0.010282361,0.45826033,0.4820485,-0.034856074,0.45878482,0.5407252,-0.03281703,0.4673649,0.54278207,-0.024568774,0.50400245,0.47861227,-0.018257113,0.48824722,0.5026467,-0.042037897,0.48451045,0.5493273,-0.029058268,0.48983574,0.5473063,-0.014876952,0.5312989,0.49677584,-0.029614048,0.51711315,0.51422,-0.042443525,0.50849575,0.5478611,-0.034104884,0.5113566,0.54799813,-0.024399722
unknown,0.34113523,0.6285106,-3.2436483e-07,0.28216657,0.6096784,-0.03086087,0.23667398,0.59275657,-0.06871622,0.1994873,0.59687936,-0.10482833,0.16761225,0.60975164,-0.1442191,0.27390683,0.4743582,-0.08859106,0.21867186,0.49318337,-0.13815106,0.18956587,0.5495572,-0.17097718,0.16804695,0.60504156,-0.19166961,0.31250274,0.47880608,-0.10097487,0.26576334,0.4581352,-0.1560439,0.22645251,0.5012573,-0.18720421,0.1987547,0.5457662,-0.20678204,0.3487342,0.5039559,-0.11393482,0.32606947,0.47463578,-0.16268331,0.29207283,0.5015452,-0.18676949,0.26681918,0.53427446,-0.20097919,0.37998748,0.5464665,-0.12743449,0.36826444,0.5328898,-0.16657473,0.3448777,0.5421183,-0.18321875,0.32139787,0.55171084,-0.19424076
unknown,0.41631177,0.64326966,-3.8688844e-07,0.37659314,0.5606701,0.004574657,0.35303482,0.499774,-0.012729891,0.32556844,0.46990845,-0.033010155,0.30529484,0.46624464,-0.055437848,0.40873748,0.42106467,-0.039568633,0.3310809,0.40083095,-0.06806637,0.2828611,0.4061791,-0.08779957,0.24429007,0.41534588,-0.101331644,0.4188437,0.46130854,-0.059300147,0.3265512,0.43150184,-0.08745364,0.27080697,0.43188345,-0.10137082,0.23224086,0.43842202,-0.11374903,0.41710833,0.5136516,-0.07654533,0.3235764,0.4884954,-0.09490792,0.3120498,0.5220206,-0.085214764,0.3244152,0.5463154,-0.08018647,0.407268,0.5642194,-0.0937669,0.33333018,0.5451704,-0.10541626,0.3246164,0.56239897,-0.09517177,0.34003314,0.5732375,-0.0879641
unknown,0.44145918,0.66612506,2.7335278e-07,0.39167747,0.656171,-0.004631795,0.34988478,0.62581736,-0.0042587025,0.31845984,0.602996,-0.006830355,0.2924199,0.584541,-0.009605612,0.38059703,0.51795363,0.025697334,0.35404193,0.47317177,0.028206926,0.34039226,0.4470896,0.023482459,0.33171612,0.42273223,0.018439202,0.40457454,0.49804705,0.018534932,0.39577675,0.4316106,0.023770096,0.39112705,0.3900143,0.019857502,0.3897217,0.3616444,0.015587146,0.4272563,0.49289307,0.0071278764,0.42198807,0.42912942,0.006768811,0.41837353,0.39056283,0.0011213138,0.4150843,0.36037874,-0.0036456839,0.44879538,0.49848443,-0.0060978536,0.45069796,0.4443575,-0.008802161,0.45014828,0.41046876,-0.010739736,0.44837692,0.381338,-0.012535867
unknown,0.38593358,0.71637094,1.13752385e-07,0.32978293,0.7137183,-0.02457392,0.2703619,0.681274,-0.03888916,0.22563466,0.65820885,-0.049814045,0.18505882,0.6430055,-0.061032392,0.31523263,0.6515831,-0.048287574,0.2912474,0.61059177,-0.070688166,0.2729564,0.5908668,-0.08348438,0.25445923,0.5724215,-0.093603864,0.35159492,0.6435015,-0.050240617,0.34128112,0.60445184,-0.071985304,0.3376266,0.577589,-0.08296433,0.33413103,0.5496304,-0.093090184,0.38706103,0.6470951,-0.053297076,0.38565364,0.6069736,-0.08045252,0.3896972,0.57907796,-0.08874181,0.3908105,0.55017924,-0.09470765,0.41751096,0.6610201,-0.05719576,0.42720133,0.6335599,-0.083069846,0.43639296,0.61784446,-0.089788504,0.4432905,0.5991838,-0.0946788
unknown,0.41974047,0.77749443,2.7627937e-07,0.3626369,0.7677462,-0.017510066,0.3126233,0.7223377,-0.02232726,0.27657852,0.6864419,-0.026783686,0.24427323,0.6658602,-0.030888187,0.33694327,0.61750615,0.0010320456,0.30818027,0.5545143,-0.008551912,0.291687,0.51584166,-0.019748105,0.27935413,0.48156166,-0.028738117,0.3669082,0.59560835,-0.0012354158,0.34817374,0.51835227,-0.007012736,0.33714357,0.47056684,-0.015973669,0.32914683,0.4328524,-0.023488501,0.39735657,0.59054774,-0.007711144,0.38509348,0.5161687,-0.015850423,0.37670422,0.4730054,-0.022549376,0.3676535,0.43650186,-0.028139988,0.42931607,0.5984843,-0.016630242,0.4282867,0.54139054,-0.024216345,0.42411178,0.5071781,-0.026562542,0.41725135,0.4764079,-0.028723337
unknown,0.4507684,0.6904,1.543436e-07,0.40771717,0.637817,-0.0105000185,0.381983,0.57200855,-0.020287272,0.3627922,0.52660966,-0.034177735,0.34368446,0.4891832,-0.04795221,0.45063138,0.4983793,-0.00218336,0.46675074,0.4384498,-0.02088628,0.47510344,0.40074092,-0.03578953,0.48074353,0.369575,-0.046593573,0.47955382,0.5138532,-0.01289453,0.4840807,0.4624182,-0.04571616,0.46770915,0.4479906,-0.06476926,0.4493214,0.444686,-0.0711447,0.503098,0.53806555,-0.026279328,0.47656357,0.52036333,-0.061605353,0.43795493,0.5475985,-0.07056746,0.40910265,0.572959,-0.06701239,0.5182814,0.56776696,-0.04064935,0.4836804,0.56039643,-0.065525845,0.45316148,0.5786238,-0.06952671,0.43204078,0.59621,-0.06625396
unknown,0.49092963,0.6465645,-1.8273502e-07,0.44678396,0.60944533,-0.013618186,0.41817257,0.537259,-0.01955225,0.40137064,0.48643893,-0.026681812,0.38027787,0.4588172,-0.034049246,0.4702833,0.46453884,-0.011793869,0.4891617,0.40059736,-0.026532834,0.5043443,0.35952002,-0.03622323,0.51750904,0.3263006,-0.044034477,0.5033112,0.4719601,-0.015672415,0.49544713,0.4735954,-0.043762546,0.48174155,0.5202813,-0.050749753,0.47610423,0.54850465,-0.049437016,0.53182125,0.49404272,-0.021607023,0.52036744,0.5009554,-0.04731558,0.5050306,0.5405346,-0.04233025,0.4993977,0.5599351,-0.032981172,0.5577695,0.523049,-0.029044904,0.5465298,0.5219113,-0.044918932,0.5290381,0.5499872,-0.039520007,0.52276814,0.56525224,-0.03125017
unknown,0.3653486,0.7445246,-1.2817254e-07,0.32059142,0.70323503,-0.020181097,0.2877215,0.6632674,-0.04837566,0.25206867,0.644119,-0.07759549,0.21494332,0.62484777,-0.10946858,0.3367877,0.5912144,-0.0588146,0.29846552,0.5797508,-0.1065552,0.2742567,0.6203463,-0.14273338,0.24650502,0.6666402,-0.16338815,0.36185566,0.60351497,-0.07124894,0.35874435,0.540194,-0.11649536,0.33826423,0.52549416,-0.14678676,0.3082046,0.5307866,-0.16589838,0.386606,0.6280251,-0.08558415,0.3950499,0.55800796,-0.121409506,0.3812302,0.53644806,-0.14345089,0.35719797,0.53310704,-0.1574591,0.40744853,0.66453713,-0.10076368,0.43276057,0.6250621,-0.1280499,0.428009,0.6051737,-0.1418962,0.41007495,0.5941161,-0.15169546
unknown,0.48314235,0.6636699,-2.6229222e-07,0.43302724,0.59547156,0.005720668,0.40856862,0.5561834,-0.019592173,0.3807634,0.5326914,-0.05186723,0.35105532,0.505706,-0.08666602,0.48215124,0.49501196,-0.046601094,0.44407773,0.45627722,-0.09154934,0.4090472,0.44887653,-0.11776607,0.37942126,0.4558075,-0.1327702,0.49146897,0.52473396,-0.076296024,0.44996798,0.4793308,-0.1259849,0.40352425,0.483506,-0.1450192,0.3713267,0.48991483,-0.15459962,0.49523956,0.55946255,-0.10631342,0.45564938,0.52170897,-0.14939104,0.41015175,0.51964796,-0.15676892,0.37887174,0.52361685,-0.1579417,0.49111536,0.5950538,-0.1352658,0.45359775,0.56542856,-0.16727936,0.4178576,0.55268323,-0.17409939,0.39266986,0.5472408,-0.17641036
unknown,0.49329242,0.71986043,-4.2490285e-07,0.4786964,0.6493216,-0.0037888119,0.46847785,0.58032054,-0.013348556,0.45633283,0.52866256,-0.02213523,0.43359822,0.49569577,-0.031477507,0.474972,0.5562546,-0.04003977,0.4031024,0.5508802,-0.05678258,0.38370258,0.5840706,-0.05719158,0.38464326,0.6088647,-0.054607593,0.47875425,0.59110814,-0.046109986,0.39871293,0.5917467,-0.06182085,0.3858096,0.6269614,-0.05500431,0.39372656,0.6476973,-0.050233215,0.47555137,0.63197213,-0.051402938,0.4007141,0.63340557,-0.065709785,0.39441,0.6606768,-0.05339333,0.40706918,0.6755283,-0.04449041,0.46809414,0.6727934,-0.056363493,0.40846652,0.6694131,-0.06756232,0.3999446,0.68176305,-0.06201382,0.40714756,0.6878044,-0.05651784
unknown,0.4591083,0.6445636,-3.161739e-07,0.41493335,0.6236155,0.0038284448,0.39120105,0.59048784,0.005913755,0.383343,0.546061,0.0012669632,0.39717484,0.51367277,-0.0017168843,0.43300486,0.53335494,0.041175723,0.4269947,0.48677826,0.034346126,0.40998438,0.50398755,0.025448404,0.40828565,0.5291275,0.02091499,0.44628045,0.5252364,0.032836318,0.43497726,0.4661494,0.021157265,0.4135842,0.48961684,0.009972304,0.4118635,0.52236646,0.0076130135,0.4622339,0.5201136,0.020650355,0.4471394,0.4636309,0.0071636573,0.4254983,0.49267438,0.0008647388,0.42495477,0.52965087,0.0029116024,0.48083007,0.51787907,0.008189663,0.457123,0.47755498,-0.00033888832,0.43361142,0.4956139,-0.0018710459,0.4268123,0.5272915,0.0007251428
unknown,0.48870707,0.63735175,-2.0132904e-07,0.44863802,0.6152376,-0.024650583,0.42012665,0.5717276,-0.0428564,0.40308163,0.53200686,-0.06121091,0.38035226,0.5060882,-0.07635658,0.4438812,0.47513646,-0.010551679,0.43464717,0.4514083,-0.036793564,0.43049374,0.45446277,-0.048519906,0.43212932,0.46562454,-0.05296336,0.47473148,0.46948355,-0.0118583515,0.45937082,0.48097935,-0.037797563,0.4590073,0.539019,-0.036268193,0.4674433,0.542859,-0.028012771,0.5045959,0.4795974,-0.019475097,0.48899493,0.5019802,-0.04438161,0.48477492,0.547994,-0.031598113,0.49010912,0.5469014,-0.017194333,0.53213805,0.497565,-0.030632801,0.5178019,0.513603,-0.044160206,0.50862116,0.5472085,-0.035791896,0.51113,0.5483888,-0.02585638
unknown,0.46692362,0.61926717,-4.189043e-07,0.44515082,0.5574175,-0.000862334,0.42522123,0.49790832,-0.009736582,0.40539163,0.45590943,-0.018347144,0.38298476,0.42453086,-0.028298857,0.424487,0.46766528,-0.040833402,0.35784528,0.47550726,-0.0559775,0.33264562,0.5087767,-0.056283478,0.325423,0.5351229,-0.054112237,0.4323873,0.4966422,-0.04816866,0.35712925,0.50896454,-0.061454237,0.33162448,0.5422995,-0.057446796,0.32584924,0.56764054,-0.05544392,0.43599755,0.53364986,-0.053948514,0.36700764,0.5437938,-0.067396976,0.34467897,0.57180417,-0.060279503,0.34085274,0.5944672,-0.055223368,0.43565315,0.5741051,-0.05891963,0.38087866,0.57959825,-0.07300783,0.3589664,0.59422565,-0.0722964,0.34971154,0.6072606,-0.069884576
unknown,0.4918369,0.6493702,-4.9794056e-07,0.44531253,0.60303664,-0.019062556,0.42027768,0.5300112,-0.02697601,0.40563902,0.4754626,-0.034417886,0.38700897,0.43741375,-0.03758824,0.48319542,0.45651913,-0.0019018169,0.45763224,0.46449423,-0.022935882,0.45566705,0.512602,-0.035714973,0.4659054,0.5269038,-0.043209992,0.5153294,0.4611569,-0.003600187,0.48820654,0.48309648,-0.025274504,0.47983313,0.5346606,-0.030598912,0.4903533,0.5393724,-0.030489827,0.5422707,0.48523957,-0.00995354,0.5178943,0.50519216,-0.0318672,0.5043656,0.5475646,-0.024827916,0.51333773,0.5473372,-0.015959172,0.56593406,0.516436,-0.018896574,0.54629105,0.5256426,-0.030002963,0.52966887,0.55361706,-0.023065565,0.5336413,0.5560271,-0.015146298
unknown,0.37913448,0.6996401,-1.615367e-07,0.32824856,0.6608364,0.004486372,0.29844996,0.6000573,0.0117799835,0.27728733,0.54909456,0.0131049855,0.2519973,0.5120081,0.014953468,0.33640963,0.53566575,0.049262356,0.31434757,0.48723075,0.047010735,0.29252484,0.46895167,0.035982758,0.27227616,0.45919544,0.02802019,0.35809365,0.52274996,0.03968744,0.33992594,0.46228877,0.03771064,0.31665453,0.43832266,0.024670154,0.29372522,0.43380886,0.01586426,0.37961483,0.520199,0.025595803,0.3665676,0.45402387,0.0207525,0.34225616,0.4292043,0.011300955,0.3191538,0.4251998,0.006137681,0.40192384,0.52369875,0.010505263,0.39131945,0.46326417,0.0061093853,0.37049398,0.43709677,0.0021757188,0.3488748,0.4276111,0.00022379991
unknown,0.47545046,0.6775532,-4.8670877e-08,0.42902306,0.6473768,-0.020000722,0.38554627,0.6021851,-0.03354422,0.34723186,0.5721332,-0.04775937,0.31410196,0.5595541,-0.061994344,0.43171716,0.5177453,-0.013550538,0.42296073,0.47342706,-0.032106932,0.41310102,0.4483375,-0.045604523,0.40482774,0.42294192,-0.05556379,0.46550888,0.5199649,-0.018278211,0.4746445,0.45986927,-0.05111793,0.4688765,0.4982732,-0.063123204,0.46335137,0.53448784,-0.06288353,0.49595273,0.535458,-0.025753602,0.5075969,0.49813318,-0.05828007,0.49665767,0.5415519,-0.059322454,0.4860512,0.5766581,-0.05065931,0.52330244,0.5606762,-0.03462487,0.53284544,0.53034127,-0.054871768,0.5194138,0.56154966,-0.052091215,0.5062642,0.58998936,-0.045036487
unknown,0.45454866,0.75163287,3.1864874e-07,0.40667474,0.7421352,-0.017911604,0.3643649,0.7079443,-0.031372156,0.3539402,0.66044754,-0.047028784,0.37692603,0.6239162,-0.0623697,0.36767033,0.61361945,-0.015004874,0.33015582,0.56110895,-0.034796536,0.3063456,0.5284317,-0.048430942,0.28943092,0.4980983,-0.05862262,0.39324343,0.5940389,-0.022223882,0.36405393,0.516689,-0.04450256,0.34349293,0.47385228,-0.059925172,0.33028013,0.43726423,-0.069186196,0.424184,0.5922707,-0.032011963,0.39757764,0.5337429,-0.062257666,0.38879624,0.5779319,-0.06798484,0.38985354,0.617684,-0.064779736,0.45804656,0.6036228,-0.043191757,0.43227422,0.57999355,-0.06671669,0.42452332,0.6089515,-0.068268605,0.4275617,0.6343692,-0.06486354
